,job_sub_time,job_id,int_num,req_cpu_core,req_mem_GB,req_gpu,req_bit_per_sec,int_runtime_sec
232,30017.0,7cee3ba6a09cb953bf822239_tensorflow,1.0,6.0,29.296875,0.1,19078773.778445225,3896.0
233,30158.0,a66c8c2743d2237bb925ebf6_tensorflow,1.0,6.0,29.296875,0.1,23858557.59606904,4774.0
234,30254.0,480e8cad265b85721c8e9174_xComputeWorker,1.0,10.0,19.55078125,0.5,17665226.490047038,239.0
235,30271.0,e710a62e97e3f68523bed5c8_worker,30.0,12.0,97.65625,0.5,35511973.96036009,109.79310344827586
236,30277.0,198258d8acf1078cab6c746a_tensorflow,1.0,6.0,29.296875,0.1,24683601.294140797,4110.0
237,30289.0,f4c39a807bd570b4f29bd416_xComputeWorker,1.0,10.0,19.55078125,0.5,40925534.12526839,278.0
238,30404.0,911766c331f141d18118de1b_worker,30.0,5.0,14.6484375,0.5,45779853.70765553,936.25
239,30475.0,c906bdffcf29180477fdf8f9_tensorflow,1.0,6.0,29.296875,0.1,19688432.284959093,4943.0
240,30579.0,2294c0bb218debb22e8c77a5_tensorflow,1.0,6.0,29.296875,1.0,7847665.143153774,306.0
241,30586.0,05c2c7386d0733c9e7dd5cf6_worker,10.0,6.0,2.0,0.25,22391872.18512881,2269.1
242,30586.0,87beef017593618f9e2e51eb_worker,10.0,6.0,2.0,0.25,29766780.038627896,2206.0
243,30706.0,2e21fe41934b7ec5e47a6a76_worker,1.0,6.0,29.296875,1.0,58028612.63693471,234.0
244,30708.0,a2016ba43acc6b2789fbd635_tensorflow,1.0,6.0,29.296875,0.1,15235868.848567214,4387.0
245,30890.0,9f946fca0a2e62b8a62be68f_tensorflow,1.0,6.0,29.296875,1.0,10028659.313701404,55.0
246,31195.0,f31d13399eb0b7d355fe93e2_tensorflow,1.0,6.0,29.296875,1.0,23337561.2641645,13.0
247,31382.0,3d20cd0c802a1418ec417798_worker,1.0,6.0,29.296875,1.0,24172556.246643897,223.0
248,31436.0,155ca02b1e78a762a96138d7_worker,1.0,6.0,29.296875,1.0,68832182.07363287,233.0
249,31553.0,fb9458441c9a7551a2501bdb_tensorflow,1.0,6.0,29.296875,0.1,17617263.99577563,2155.0
250,31621.0,a674e9e899362ce3bd68f38f_tensorflow,1.0,6.0,29.296875,0.1,81514205.47367302,4089.0
251,31622.0,f48aaaf4b8b129e2695936ef_worker,1.0,6.0,29.296875,0.5,15496335.88464586,340.0
252,31660.0,fd84b333da9d03d050c7805c_worker,20.0,6.0,19.53125,0.2,18395375.27345453,2809.65
253,31759.0,875e6c0cbfcc25ff7981c2ca_worker,1.0,6.0,29.296875,1.0,12823438.496114526,284.0
254,31862.0,df966d523445ab1adcc3a218_PyTorchWorker,1.0,18.0,58.59375,1.0,27736308.21959447,5466.0
255,31931.0,bbd537b137a23d58c683f6cd_worker,1.0,6.0,29.296875,1.0,16200245.13140869,471.0
256,32151.0,1d8fd388228386d1b58942d5_tensorflow,1.0,6.0,29.296875,0.5,19302554.543263476,314.0
257,32507.0,1a9f2cc47188a05763f744f4_worker,1.0,6.0,29.296875,1.0,14803181.667641709,223.0
258,32634.0,424b179fe7a2b59e4e48ad9c_evaluator,1.0,6.0,29.296875,4.0,19672323.53169626,156.0
259,32770.0,097ed953238dda9bdde46e84_worker,140.0,6.0,29.296875,0.25,26079263.95487313,98823.00714285712
260,32791.0,9f565dd276fcbef49801e974_worker,1.0,6.0,2.9296875,1.0,7542484.113026967,64.0
261,32849.0,bc81a6998a0bceff98212de7_tensorflow,1.0,6.0,29.296875,1.0,18076016.646119066,322.0
262,33133.0,f0302b44e31d5d0d5dc203cf_tensorflow,1.0,6.0,29.296875,0.5,49798177.52213124,174.0
263,33162.0,4478afe418e6c772caa3f8c8_tensorflow,1.0,6.0,29.296875,0.5,24620733.75783944,727.0
264,33260.0,abd6140bf4185b0d36c9fc13_xComputeWorker,1.0,10.0,19.55078125,0.5,115061270.53558326,362.0
265,33261.0,a938a14f5abd0ec9d916c618_tensorflow,1.0,6.0,29.296875,1.0,9901487.728758937,851.0
266,33264.0,99940e0e4141147858ca598c_worker,1.0,6.0,29.296875,1.0,34902638.415457,214.0
267,33292.0,c37d9fed8fc66b7295fc2283_worker,1.0,6.0,29.296875,1.0,29514609.482738297,213.0
268,33607.0,57a1cf40ecc9c2925ce37b88_worker,1.0,6.0,29.296875,1.0,17996321.496565122,204.0
269,33691.0,7c68727d9b83054f5c7239b7_PyTorchWorker,1.0,18.0,58.59375,1.0,343000000.0,6.0
270,33938.0,1de16082d98984c495cffbfe_tensorflow,1.0,6.0,29.296875,1.0,20166782.76302953,797.0
271,33955.0,46124ce6b7ced98979f3aa1d_worker,16.0,2.0,4.0,0.5,7420684.224352997,783.8125
272,34474.0,63dcee605ea625e6b084ce39_tensorflow,1.0,6.0,29.296875,0.5,14085238.83563931,577.0
273,34732.0,5b5cee8b43b8404f32ea5d4c_tensorflow,1.0,6.0,29.296875,1.0,18067342.255907744,333.0
274,34881.0,f4ecb8db434cc59bfa489586_tensorflow,1.0,6.0,29.296875,0.25,23166017.510451227,12331.0
275,34955.0,4c609d5fa546475ef99f060e_ps,2.0,6.0,29.296875,1.0,53584246.25580091,181.0
276,35029.0,b365efe5b9dd926472386e2a_worker,2.0,3.0,48.828125,0.5,6686671.147196753,29.5
277,35560.0,44190d6bf0dbe737855fced7_tensorflow,1.0,6.0,29.296875,1.0,28505964.43280185,1115.0
278,35785.0,cebb7f7c4abb1f78a7e633d5_tensorflow,1.0,6.0,29.296875,1.0,58169092.03521876,274.0
279,36022.0,d1dad5f2c83c4d2f455d9bfc_xComputeWorker,1.0,10.0,19.55078125,0.5,23425113.595594496,352.0
280,36300.0,93b5f5a9c5da5ecaa6ceaa05_xComputeWorker,1.0,10.0,19.55078125,0.5,69835496.78291397,576.0
281,36453.0,1125e8a4459e1a6308993b5a_tensorflow,1.0,6.0,29.296875,1.0,37873831.35187853,2381.0
282,36460.0,07f5418df8b8528f332494ca_worker,40.0,3.0,29.296875,0.25,16914351.44167376,2928.65
283,37349.0,b6497e86f413f3f7a95bcb0f_worker,10.0,6.0,29.296875,0.5,23728946.736988917,132.3
284,37831.0,9cc4446aac1bbc3c04c5f481_tensorflow,1.0,6.0,29.296875,0.25,26638765.372473687,63.0
285,37906.0,0f9d8520da70acb5a12641bd_tensorflow,1.0,6.0,29.296875,0.5,16055755.667107563,415.0
286,38121.0,125ad17e083307d07d4edff1_worker,30.0,12.0,97.65625,0.25,31501012.87107572,3416.2
287,38427.0,8240861970c0d87c37a212c7_tensorflow,1.0,6.0,29.296875,0.05,16048363.942013891,12.0
288,38428.0,6dcc121751d16d0a67b265c9_tensorflow,1.0,6.0,29.296875,0.05,111917680.13984486,23.0
289,38474.0,462517111685ace750fa75ad_tensorflow,1.0,6.0,29.296875,0.05,23173661.26631284,12.0
290,38484.0,60d704cc7714deb201bb99f7_tensorflow,1.0,6.0,29.296875,1.0,22049296.92364648,324.0
291,38688.0,f14bbacf828d27b895313104_tensorflow,1.0,6.0,29.296875,0.05,180997105.1648241,22.0
292,38706.0,58e04a3fe72ade7f9cd989e3_tensorflow,1.0,6.0,29.296875,0.05,34963766.59211312,12.0
293,38725.0,127b0258963b8b840a4f9e49_tensorflow,1.0,6.0,29.296875,0.05,25673981.4204131,12.0
294,38733.0,dadcf00862030c141392895b_tensorflow,1.0,6.0,29.296875,0.05,27308745.319121007,13.0
295,39071.0,b5ca723553d03711d48add27_worker,8.0,6.0,48.828125,0.5,21422482.706118267,188010.125
296,39074.0,14a3b03531f51769cda7d095_worker,1.0,6.0,2.9296875,1.0,24743633.75849263,31.0
297,40116.0,425317c4ab9fca7c44ddbc96_worker,30.0,6.0,19.53125,0.25,9570256.841796905,538.5
298,40212.0,ec55cb2f76b7a9c6010fe0f3_tensorflow,1.0,6.0,29.296875,0.5,11768513.134351231,2020.0
299,40294.0,c432c4be53bd0683c7a2a635_tensorflow,1.0,0.2,29.296875,0.1,1225057.9584871798,2022.0
300,40343.0,62b2fcdf7140f942fa79f50b_tensorflow,1.0,0.2,29.296875,0.1,464615.6879405232,1023.0
301,40496.0,dce8a7a5c9f69811c5a9b866_tensorflow,1.0,0.2,29.296875,0.1,583090.945797134,2162.0
302,40541.0,01dd0fa35775221b03c5a92b_worker,40.0,4.0,11.71875,0.5,34157134.06033643,1589.7
303,40623.0,5d7aeee7ea2334d39d5b174e_tensorflow,1.0,0.2,29.296875,0.1,1066521.2902813836,2888.0
304,40629.0,c5f6fa4c3fb979b4c45ae738_tensorflow,1.0,0.2,29.296875,0.1,869566.55485396,1372.0
305,40631.0,83934552c6a6b7ddb0c71f3f_worker,10.0,6.0,2.0,0.25,21067081.59685037,876.7
306,40631.0,83934552c6a6b7ddb0c71f3f_evaluator,1.0,6.0,29.296875,0.25,60395181.68235833,1384.0
307,40635.0,9eee5c8e2e6410c67ec2ca5a_worker,10.0,6.0,2.0,0.25,27926288.02710771,952.3
308,40700.0,e5b47090bea0b440aec68800_xComputeWorker,1.0,10.0,19.55078125,0.5,50503532.51881831,617.0
309,40803.0,e65f9079df0c52e9a0a10963_tensorflow,1.0,6.0,29.296875,1.0,30578909.51106729,5686.0
310,40879.0,0d4469306ccb54551767f056_tensorflow,1.0,6.0,29.296875,1.0,35025036.20089483,2333.0
311,40902.0,36c599f2319dd34370988d84_tensorflow,1.0,6.0,29.296875,1.0,19575906.206125468,20.0
312,41804.0,b9765595c1378bfa7cbb626d_tensorflow,1.0,6.0,29.296875,1.0,35796312.197262324,12.0
313,42047.0,71ad7bd2f37c14f4ac021fe5_worker,1.0,6.0,29.296875,1.0,21040838.653598063,42.0
314,42722.0,40526a23fad0619046d419ec_tensorflow,1.0,6.0,29.296875,0.5,9896616.62677714,1067.0
315,42735.0,cb6470077fb6b3f7fb5484a3_tensorflow,1.0,6.0,29.296875,0.5,44565813.68234853,234.0
316,42736.0,035a0b1cfcbe1e8b9a5eee0b_tensorflow,1.0,6.0,29.296875,0.5,34593304.07112773,112.0
317,42736.0,4824d1e7c2d29242a3526255_tensorflow,1.0,6.0,29.296875,0.5,36492814.56491916,806.0
318,42925.0,156ecf13da53094bfd2c7a11_tensorflow,1.0,6.0,29.296875,1.0,17648953.271374945,23185.0
319,43374.0,f31256eaea87f8da86be47b4_worker,20.0,6.0,9.765625,0.25,15686744.43303315,4269.35
320,44144.0,ce73c8d8bb5527b520a7802e_tensorflow,1.0,6.0,29.296875,0.05,21969811.807712454,12.0
321,44145.0,3460f2bf8ff1d1624379bc07_tensorflow,1.0,6.0,29.296875,0.05,12079388.997265205,22.0
322,44183.0,74e29177b0e500e0bfaa909f_tensorflow,1.0,6.0,29.296875,0.05,17739390.659835238,12.0
323,44184.0,21b675167f474e2a277fc79e_tensorflow,1.0,6.0,29.296875,0.05,26171692.514965046,12.0
324,44185.0,b32cdb82e52de75e5dbdac24_tensorflow,1.0,6.0,29.296875,0.05,11726848.220262485,12.0
325,44450.0,b9053359b953f08faad554f6_xComputeWorker,1.0,10.0,19.55078125,0.5,114682866.84487244,504.0
326,44617.0,ea5c140ed7d6bf2099c855d6_tensorflow,1.0,6.0,29.296875,0.5,25014025.208893444,1038.0
327,45071.0,f0f3fff070a3f94a5b8c19e6_xComputeWorker,1.0,10.0,19.55078125,0.5,86434651.94529209,1111.0
328,45714.0,fd86037d321d4180f6e13117_tensorflow,1.0,6.0,29.296875,0.25,13197821.159528269,114.0
329,45774.0,709e5917f8a41ceaa3da0efe_worker,80.0,1.0,9.765625,0.15,2483456.062997978,645.3625
330,46134.0,761268826e1c909a7dd002eb_tensorflow,1.0,6.0,29.296875,0.25,20732883.18840641,952.0
331,46263.0,918637756ac8e9fd79ad8dc7_tensorflow,1.0,6.0,29.296875,0.25,11162707.9948249,485.0
332,46509.0,1a6612ad79db1d1ac9822a0b_tensorflow,1.0,6.0,29.296875,0.5,40203411.84071949,1406.0
333,46515.0,26f9e11293557f8652ed7007_tensorflow,1.0,6.0,29.296875,0.5,14815761.11485188,786.0
334,46760.0,caa5c0a183e2cc920316301c_worker,3.0,6.0,29.296875,0.05,39317265.52141466,11516.666666666664
335,46865.0,bb9cf0b015a4d7064185b2fb_tensorflow,1.0,6.0,29.296875,0.25,31730771.143795684,405.0
336,47178.0,e8478e991f9ff527d230e218_tensorflow,1.0,6.0,29.296875,0.25,12743081.994629685,731.0
337,47873.0,aeeb1088e89becacf8336884_PyTorchWorker,1.0,18.0,58.59375,1.0,232175538.3629997,6319.0
338,47873.0,b0a66c8d37fbab8a418d78c3_PyTorchWorker,1.0,18.0,58.59375,1.0,63335765.71452296,8306.0
339,47875.0,4a61ad6363f047a139116f5f_PyTorchWorker,1.0,18.0,58.59375,1.0,62985258.72429945,8870.0
340,47881.0,cd98597b1460802cd8467df1_PyTorchWorker,1.0,18.0,58.59375,1.0,178652268.3860576,7304.0
341,48203.0,8053230c7ecdf07f7b168127_tensorflow,1.0,6.0,29.296875,1.0,21142017.693446845,53.0
342,48323.0,76523a1a566469b2191a973b_tensorflow,1.0,6.0,29.296875,0.25,46834050.001747146,293.0
343,48436.0,d2445d64395022a66a3f139c_PyTorchWorker,1.0,8.0,39.0625,1.0,31209208.404467974,5491.0
344,48778.0,d5583467fbdd571ca01a5a5b_worker,16.0,4.0,19.53125,0.5,31598643.803265624,211644.6875
345,48843.0,dc42e67cf8c029897236c64a_tensorflow,1.0,6.0,29.296875,4.0,17387313.92672499,58295.0
346,49001.0,8316512ab2a1aa5587c02023_tensorflow,1.0,6.0,29.296875,0.5,13259712.178661523,667.0
347,49176.0,4fbeec06330903563bf62054_worker,1.0,6.0,29.296875,1.0,20814315.858423635,41.0
348,49979.0,a9959258fdc4c6b53953c19a_tensorflow,1.0,6.0,29.296875,1.0,65068452.647269845,364.0
349,50959.0,a2fbe548acbaaeb40e1ea873_xComputeWorker,1.0,10.0,19.55078125,0.5,18643119.49495266,380.0
350,51012.0,d294017dc8e3a8d08b64a82b_tensorflow,1.0,6.0,29.296875,0.25,20499314.64832344,45621.0
351,51228.0,e3651b891360cd2c160ac005_tensorflow,1.0,6.0,29.296875,1.0,13320810.686436072,13.0
352,51477.0,bc4ee9c45ebe3a27399274e8_tensorflow,1.0,6.0,29.296875,1.0,12986749.429510506,13.0
353,51671.0,0da4c52875b34bcdfb43fef8_tensorflow,1.0,6.0,29.296875,0.1,10088571.359009547,42.0
354,51692.0,3782d35a4fb4bfc577e77c6e_tensorflow,1.0,6.0,29.296875,0.1,9530454.429340253,42.0
355,51714.0,ff39fe17b217f1510fac5279_tensorflow,1.0,6.0,29.296875,0.1,14881435.385878105,73.0
356,52149.0,b02fda516bd9f78074f29658_worker,41.0,6.0,19.53125,0.25,26252286.778109524,7012.048780487805
357,52193.0,90f813cc2956379044423430_tensorflow,1.0,6.0,29.296875,1.0,16148939.00056645,32.0
358,52348.0,f8dc0b72b7417b86ca0603a5_tensorflow,1.0,6.0,29.296875,1.0,14293463.470817585,702.0
359,52454.0,6144fe3d9071bf637fc4447d_PyTorchWorker,10.0,26.0,48.828125,2.0,69359891.66609357,1838.8
360,52465.0,8ab351855e828f9ff8e80d32_tensorflow,1.0,6.0,29.296875,1.0,18373574.37997128,339.0
361,52606.0,672c14ddce5a63c8edbc94c7_tensorflow,1.0,6.0,29.296875,1.0,21511472.395232435,86.0
362,52607.0,9a76dac68878078fe8a5b962_tensorflow,1.0,6.0,29.296875,1.0,30317309.180957086,85.0
363,52619.0,975c52058ec51c33ea532391_PyTorchWorker,5.0,18.0,58.59375,1.0,29368102.177402183,651.4
364,52902.0,6a4ca2297fd98b2915262a3f_tensorflow,1.0,6.0,29.296875,1.0,11680561.416354526,21.0
365,52903.0,8254061ac387c99302c3678f_tensorflow,1.0,6.0,29.296875,0.25,11910242.206491876,42.0
366,52904.0,dd89b5423d90d8ee5cfee309_tensorflow,1.0,1.0,29.296875,0.25,3705507.101194604,710.0
367,52904.0,8d8395d60fa59fd05ec8db92_tensorflow,1.0,1.0,29.296875,0.25,3184774.97908581,857.0
368,52906.0,e1e3eab64ed8307e396f1f72_tensorflow,1.0,1.0,29.296875,0.25,4455839.968200502,708.0
369,52906.0,c4b8606bcd4ae6615508a90f_tensorflow,1.0,1.0,29.296875,0.25,1844154.839399056,950.0
370,52915.0,52497042cdcdc9d80d98ce10_xComputeWorker,1.0,10.0,19.55078125,0.5,31871451.291004878,384.0
371,52942.0,828ccde3f6632d92b68fad6a_tensorflow,1.0,6.0,29.296875,3.0,16562846.70513433,1457.0
372,52986.0,3f8818c22d7b9cc4d3c8013f_tensorflow,1.0,6.0,29.296875,1.0,12313146.1890567,1579.0
373,53802.0,6ce06a17cfe6bbd7812b98e1_worker,1.0,6.0,29.296875,1.0,16280277.565526376,111.0
374,53866.0,1b65bdd93ab0b468a16233c2_tensorflow,1.0,6.0,29.296875,2.0,18069232.40584359,294.0
375,54056.0,336930f65337ec75404ec80d_xComputeWorker,1.0,10.0,19.55078125,0.5,21828705.55303429,419.0
376,54238.0,ea26c76db099d3449b6fb067_tensorflow,1.0,6.0,29.296875,0.25,19109527.73421066,33.0
377,54673.0,f23f09608136a8395e0cd2a2_tensorflow,1.0,6.0,29.296875,1.0,35418298.629993014,6048.0
378,54747.0,9fa6f70e7a42236bbef30e23_worker,6.0,6.0,29.296875,1.0,12091788.261731,7788.666666666668
379,55028.0,56249b24785abfb59f5d6ae3_tensorflow,1.0,6.0,29.296875,1.0,51234363.00138651,666.0
380,55052.0,ebb3415ed6d31ccfd8f9757e_tensorflow,1.0,6.0,29.296875,0.1,12980115.07195486,2929.0
381,55114.0,55c0ee13a1c57c1d525f9c42_tensorflow,1.0,6.0,29.296875,1.0,31618822.71046534,727.0
382,55160.0,07bd447b9d6cb5c901778261_tensorflow,1.0,6.0,29.296875,0.1,18736842.84507312,6422.0
383,55192.0,454cf22b5a267205b33a6fc0_tensorflow,1.0,6.0,29.296875,0.1,19787864.01569432,4290.0
384,55262.0,500da5a16e7f2fd44a0de6d0_xComputeWorker,1.0,10.0,19.55078125,0.5,23533344.90653637,512.0
385,55495.0,253ace1a3c625e389293b710_tensorflow,1.0,6.0,29.296875,0.1,30489196.509418003,5389.0
386,55568.0,3413aac11a452426c0462429_tensorflow,1.0,6.0,29.296875,2.0,23472231.83644381,173.0
387,55647.0,f417f0b64525645f3a15e967_tensorflow,1.0,6.0,29.296875,0.25,36574074.811322205,7496.0
388,55649.0,29fec36e86e6f04b77f55ecb_tensorflow,1.0,6.0,29.296875,0.25,16408347.920204837,6432.0
389,56251.0,87195850496bada4bf8aad4e_tensorflow,1.0,6.0,29.296875,0.1,16311305.359627334,10416.0
390,56412.0,a3df52bf705ce7582095c009_worker,1.0,6.0,29.296875,1.0,19194211.065720346,41.0
391,56416.0,dad6a346aaffaa6f755bc55d_tensorflow,1.0,6.0,29.296875,0.5,17439430.98165052,54.0
392,56604.0,96ccf7cb43857928234bdd2e_tensorflow,1.0,6.0,29.296875,0.1,12324201.279539036,6204.0
393,57159.0,27468a4d9338cf020417fdd5_tensorflow,1.0,6.0,29.296875,1.0,14422662.65477615,149.0
394,57276.0,ac2e87fd07b13618cd45dbb2_tensorflow,1.0,6.0,29.296875,0.1,14296119.005628534,6719.0
395,57457.0,c2f13b5c8f9173e47a41ac4a_tensorflow,1.0,6.0,29.296875,1.0,17124967.95102757,232464.0
396,57804.0,565934e33517b37849b58ece_tensorflow,1.0,6.0,29.296875,1.0,18236633.20243745,5916.0
397,57870.0,9d247b8a3ba8310c63170cfb_tensorflow,1.0,6.0,29.296875,0.1,75330382.62463172,4739.0
398,58058.0,2864ed93a1f31b735ccefe5d_tensorflow,1.0,6.0,29.296875,1.0,14369598.790844668,2001.0
399,58224.0,7ccf063d1c2eb056b3aeaa22_tensorflow,1.0,6.0,29.296875,1.0,32729618.734332588,31.0
400,58340.0,9353813d442adf5af7cfee9c_tensorflow,1.0,6.0,29.296875,0.1,16561011.749987723,7750.0
401,58353.0,ff274479886cae5d0f1f373e_tensorflow,1.0,6.0,29.296875,0.1,31256189.59599237,4339.0
402,58496.0,644904af405efb38f6521e80_tensorflow,1.0,6.0,29.296875,0.25,43484938.23488367,223.0
403,58622.0,25a4473ba86a08837c706753_tensorflow,1.0,6.0,29.296875,0.1,12089060.585683968,6425.0
404,59309.0,13d5808a52df97c3239235c0_tensorflow,1.0,6.0,29.296875,0.1,15302954.637766711,6047.0
405,59457.0,ac964701f8142df6401f1f91_tensorflow,1.0,6.0,29.296875,0.1,50407444.630650304,3568.0
406,59631.0,87fbd55a118330099365ae0f_tensorflow,1.0,6.0,29.296875,1.0,23511920.60824158,23.0
407,59766.0,e6c2fac615d09a5d0ae09cca_worker,1.0,6.0,2.9296875,1.0,10573281.763151027,53.0
408,59794.0,1ff049f36af7a7dcbf31d405_PyTorchWorker,1.0,18.0,58.59375,1.0,39676785.48179472,1098.0
409,60533.0,3331b7c7bf962ed636406c1a_xComputeWorker,1.0,10.0,19.55078125,0.5,37295643.80568627,5.0
410,60727.0,e5e4c2c838105bc76b95bbf0_worker,1.0,6.0,29.296875,1.0,25989177.52770312,141.0
411,61535.0,8cee9faa2db336d05bc4c995_tensorflow,1.0,6.0,29.296875,0.25,10935064.461793143,94.0
412,61608.0,effb36bce3ba78ba48863a0e_tensorflow,1.0,6.0,29.296875,0.25,35781069.36499689,27207.0
413,61930.0,5acac2989fdd61c7dfef53bc_tensorflow,1.0,6.0,29.296875,0.5,30677807.178445514,1885.0
414,61939.0,6da400e10fce441cbcb6b77b_tensorflow,1.0,6.0,29.296875,1.0,13178367.063318834,464.0
415,62715.0,3fc9df5c979f8b0b30a91071_worker,8.0,8.0,29.296875,1.0,63280716.66911349,122.75
416,62975.0,8761ddbb0d3f415806072c5f_tensorflow,1.0,6.0,29.296875,0.25,13974907.245336965,84.0
417,63007.0,bd2ddcea48dfc6f4aab5710b_PyTorchWorker,1.0,18.0,58.59375,1.0,84995114.22510579,407.0
418,63025.0,a7f00d9e8a6088ec88de3543_PyTorchWorker,1.0,18.0,58.59375,1.0,81645340.46227846,539.0
419,63401.0,9bd1daea87401406f38b21f6_tensorflow,1.0,6.0,29.296875,1.0,81461746.99230464,224.0
420,63662.0,7b6ac81d72d2d7c627ad93c9_tensorflow,1.0,6.0,29.296875,1.0,17309538.798708916,152.0
421,63866.0,192c1fa2ff09aeb519fe6468_worker,10.0,6.0,2.0,0.25,49652577.07445855,3166.7
422,64556.0,77a02152bf70a4699f8d47e0_tensorflow,1.0,6.0,29.296875,1.0,42577742.76891253,2640.0
423,64665.0,45d25f91d9b4f91ea66cf537_worker,4.0,6.0,29.296875,0.25,17480439.158939596,270.5
424,64793.0,d1433b59572a7633d3cc759d_PyTorchWorker,1.0,18.0,58.59375,1.0,45512189.71684251,9.0
425,64843.0,0ddf2be4784f29536b4203c6_tensorflow,1.0,6.0,29.296875,0.25,15733033.799340276,265.0
426,65016.0,c2872a10db936b0f3f6423d1_worker,4.0,8.0,24.4140625,0.25,26517463.965083197,1855.0
427,65031.0,b1b899c20ec9612222cc445b_worker,10.0,6.0,29.296875,0.25,31732721.893549856,1746.2
428,65528.0,9700f8a67f757761b9f74621_worker,30.0,6.0,29.296875,0.5,22362691.03094667,7716.5
429,65711.0,299342d617266ebcad6c812e_tensorflow,1.0,6.0,29.296875,1.0,12987249.344794065,527.0
430,65711.0,b22fded211acfaf6c212cf9b_tensorflow,1.0,6.0,29.296875,0.25,20211937.65433478,30308.0
431,65729.0,852d2b65a7b8ce0d196260f3_tensorflow,1.0,6.0,29.296875,1.0,21888687.649486307,476.0
432,66427.0,e3a6ad9f01423b1f413d8cff_tensorflow,1.0,6.0,29.296875,1.0,44028463.14392143,123.0
433,66447.0,8cf67157cd125b19a87aa66b_PyTorchWorker,1.0,16.0,19.53125,1.0,88411272.9700558,326.0
434,67130.0,13263952c228801cf2e7fe21_tensorflow,1.0,6.0,29.296875,1.0,18486323.5010988,182.0
435,67277.0,46aacd0ded4af32959fec638_ps,1.0,6.0,29.296875,1.0,17252449.357858118,70.0
436,67345.0,3f1ac607722b235d9c93567d_tensorflow,1.0,6.0,29.296875,1.0,27963285.71290061,757.0
437,67352.0,fb35e6bcc73cd709d1dea3ae_tensorflow,1.0,6.0,29.296875,1.0,39689171.92818689,385.0
438,67358.0,a7ecd65a32446bb4651c78a0_tensorflow,1.0,6.0,29.296875,1.0,36357279.95640679,353.0
439,67384.0,73e0b56b18fdc4576f59144a_xComputeWorker,1.0,10.0,19.55078125,0.5,40738522.24212816,638.0
440,67446.0,013a0adc33baf9a6a3e4a562_tensorflow,1.0,6.0,29.296875,1.0,13450747.61936228,21.0
441,67661.0,6118a59626b20dd4e6abf2ea_tensorflow,1.0,6.0,29.296875,0.25,38484561.27403078,63.0
442,67736.0,28c89ddfa8c9d2272ef0fa18_worker,1.0,6.0,29.296875,1.0,15033067.634676756,41.0
443,67890.0,d62e635526150e6cba472c08_worker,10.0,6.0,2.0,0.25,40882999.57510883,2545.9
444,67891.0,489315cdd2c1074eb8f81577_evaluator,1.0,6.0,29.296875,0.25,44565869.86076503,3785.0
445,68083.0,b94fdcad048f4852c1b44e16_tensorflow,1.0,6.0,29.296875,1.0,13510407.991068464,21.0
446,68559.0,e9680b3022a2d8ba34fcccf2_tensorflow,1.0,6.0,29.296875,1.0,40838697.196113095,3686.0
447,68620.0,f1cf2afbf08fc66405635617_tensorflow,1.0,6.0,29.296875,1.0,13585818.446497343,21.0
448,68838.0,e64cde7537c18cc827e87cfd_xComputeWorker,1.0,10.0,19.55078125,0.5,53912999.90600328,425.0
449,68866.0,47bbf4fe31eb2ca55ac84bc9_tensorflow,1.0,6.0,29.296875,1.0,40905172.03917112,83.0
450,68990.0,67f72ed91fcd86cfb8b05d7f_tensorflow,1.0,6.0,29.296875,1.0,36469934.74728692,21.0
451,69137.0,8292be7b3fe6ff531955a182_tensorflow,1.0,6.0,29.296875,1.0,12956354.435827924,23.0
452,69457.0,2bd8f145b8a00bdf44119444_tensorflow,1.0,6.0,29.296875,1.0,17678350.89090474,1397.0
453,69535.0,c6fbe377218793621da7d6ea_tensorflow,1.0,6.0,29.296875,1.0,8038210.147445947,21.0
454,69636.0,38a82c85c6b54dd6af9d7b01_tensorflow,1.0,6.0,29.296875,1.0,32225224.491268117,21.0
455,69766.0,0aefd6192a940a2f6a9c713a_tensorflow,1.0,6.0,29.296875,2.0,19796887.62406339,21.0
456,70196.0,3657fe2030e40fad8a91f881_worker,20.0,6.0,29.296875,0.5,19844614.776975386,4907.9
457,70319.0,2b1b72dfeedac3ce7988e4bc_tensorflow,1.0,6.0,29.296875,1.0,32964169.43530229,174.0
458,70690.0,6d367cf17585568e05e36a67_tensorflow,1.0,6.0,29.296875,0.5,13551446.928453742,585.0
459,70831.0,30aec02686ef40880be6fee8_tensorflow,1.0,6.0,29.296875,1.0,31753750.59949627,23.0
460,70868.0,42cf43d82f2517d2ab3f12fa_tensorflow,1.0,6.0,29.296875,1.0,11249424.93933418,2702.0
461,70976.0,ce4792c1b2d749d537307a56_xComputeWorker,1.0,10.0,19.55078125,0.5,21758786.269740984,601.0
462,71355.0,5ff391f077b353c4753cc793_tensorflow,1.0,6.0,29.296875,0.25,11500376.376037871,60490.0
463,71414.0,954eb134e00b8b1dd2e3a09f_worker,1.0,6.0,29.296875,1.0,11143057.363732224,243.0
464,71705.0,7c912a70b08cf200e2ce7b02_tensorflow,1.0,6.0,29.296875,0.5,33348600.47990764,2092.0
465,71707.0,080329b7b2dad0284091c2a6_worker,15.0,6.0,29.296875,0.25,25391009.18815035,16375.733333333335
466,71723.0,3f83b561131c72e7b01fc360_tensorflow,1.0,6.0,29.296875,0.25,13035215.338732796,4841.0
